repo,issue_id,commit_sha,filename,file_status,additions,deletions,changes,patch
aframevr/aframe,4013,0176636aa70865f16535846b867fa8776b772193,src/components/vive-controls.js,modified,0,1,1,"@@ -122,7 +122,6 @@ module.exports.Component = registerComponent('vive-controls', {
       idPrefix: GAMEPAD_ID_PREFIX,
       // Hand IDs: 0 = right, 1 = left, 2 = anything else.
       controller: data.hand === 'right' ? 0 : data.hand === 'left' ? 1 : 2,
-      hand: data.hand,
       orientationOffset: data.orientationOffset
     });
 "
aframevr/aframe,4013,22408ddcc3507c64cafe990f8497a638bfcca6bd,src/components/vive-controls.js,modified,0,1,1,"@@ -122,7 +122,6 @@ module.exports.Component = registerComponent('vive-controls', {
       idPrefix: GAMEPAD_ID_PREFIX,
       // Hand IDs: 0 = right, 1 = left, 2 = anything else.
       controller: data.hand === 'right' ? 0 : data.hand === 'left' ? 1 : 2,
-      hand: data.hand,
       orientationOffset: data.orientationOffset
     });
 "
