repo,issue_id,commit_sha,filename,file_status,additions,deletions,changes,patch
cinder/Cinder-VR,12,15b28a2a6f1c754f76f69c2d48f3b6b7bd45cdbe,cinderblock.xml,modified,8,3,11,"@@ -12,17 +12,22 @@
 	<supports os=""msw""/>
 
 	<includePath>include</includePath>
-	<includePath>/ext/LibOVR/Include</includePath>
-	<includePath>/ext/OpenVR/headers</includePath>
+	<includePath>ext/LibOVR/Include</includePath>
+	<includePath>ext/OpenVR/headers</includePath>
     
     <headerPattern>include/cinder/vr/*.h</headerPattern>
     <headerPattern>include/cinder/vr/oculus/*.h</headerPattern>
     <headerPattern>include/cinder/vr/openvr/*.h</headerPattern>
     
 	<platform os=""msw"">
+		<platform config=""debug"">
+			<staticLibrary>lib/msw/$(PlatformTarget)/cinder-vr-$(PlatformToolset)_d.lib</staticLibrary>
+		</platform>
+		<platform config=""release"">
+			<staticLibrary>lib/msw/$(PlatformTarget)/cinder-vr-$(PlatformToolset).lib</staticLibrary>
+		</platform>
 		<libraryPath>ext/LibOVR/Lib/Windows/$(Platform)/Release/VS2013</libraryPath>
 		<libraryPath>ext/OpenVR/lib/msw/$(PlatformTarget)</libraryPath>
-		<staticLibrary>lib/msw/$(PlatformTarget)/cinder-vr-$(PlatformToolset).lib</staticLibrary>
 		<buildCopy>ext/OpenVR/bin/msw/$(PlatformTarget)/openvr_api.dll</buildCopy>
 		<buildCopy>ext/OpenVR/bin/msw/$(PlatformTarget)/openvr_api.pdb</buildCopy>
 	</platform>"
cinder/Cinder-VR,12,15b28a2a6f1c754f76f69c2d48f3b6b7bd45cdbe,src/cinder/vr/oculus/Hmd.cpp,modified,1,0,1,"@@ -422,6 +422,7 @@ void Hmd::drawMirrored( const ci::Rectf& r )
 		ci::gl::ScopedDepth scopedDepth( false );
 		ci::gl::ScopedColor scopedColor( 1, 1, 1 );
 		ci::gl::ScopedModelMatrix scopedModelMatrix;
+		ci::gl::ScopedBlend scopedBlend{ false };
 		ci::gl::translate( 0.0f, r.getHeight(), 0.0f );
 		ci::gl::scale( 1, -1 );
 		ci::gl::draw( mMirrorFbo->getColorTexture(), r );"
