repo,issue_id,commit_sha,filename,file_status,additions,deletions,changes,patch
aframevr/a-saturday-night,119,e8c1cdc230e1cc2e0ce636a2ebf19a7d111b4f9c,src/components/states/instructions.js,modified,30,9,39,"@@ -6,22 +6,39 @@ AFRAME.registerComponent('instructions', {
     this.startButtonEl = document.querySelector('.start-button');
     this.startButtonEl.querySelector('span').innerHTML = 'Loading';
     this.startButtonEl.querySelector('span').classList.add('loading');
-    this.onClicked = this.onClicked.bind(this);
+    this.startReplaying = this.startReplaying.bind(this);
     this.loading = true;
+    this.danceData = null;
     this.el.sceneEl.addEventListener('loaded', this.downloadDance.bind(this));
   },
 
+  handleDanceData: function (data) {
+    this.danceData = data;
+
+    var sceneEl = this.el.sceneEl;
+    var inVR = sceneEl.is('vr-mode');
+
+    if (!sceneEl.hasLoaded) {
+      sceneEl.addEventListener('loaded', this.handleDanceData.bind(this));
+      return;
+    }
+
+    if (inVR) {
+      this.startReplaying();
+    } else {
+      this.setupStartButton();
+    }
+  },
+
   downloadDance: function () {
     var urlParams = getUrlParams();
     var self = this;
     if (urlParams.url) {
       this.el.sceneEl.systems['uploadcare'].download(urlParams.url, function (data) {
-        self.danceData = data.content;
-        self.setupStartButton();
+        self.handleDanceData(data.content);
       });
     } else {
-      this.danceData = defaultDanceData;
-      this.setupStartButton();
+      this.handleDanceData(defaultDanceData);
     }
   },
 
@@ -36,18 +53,22 @@ AFRAME.registerComponent('instructions', {
     buttonLabelEl.classList.remove('loading');
   },
 
-  onClicked: function () {
+  startReplaying: function () {
+    if (!this.danceData) { return; }
+
     var el = this.el;
     document.querySelector('.instructions-overlay').style.display = 'none';
     el.setAttribute('game-state', 'state', 'replay');
     el.components['replay'].loadDance(this.danceData);
   },
 
   play: function () {
-    this.startButtonEl.addEventListener('click', this.onClicked);
+    this.startButtonEl.addEventListener('click', this.startReplaying);
+    this.el.sceneEl.addEventListener('enter-vr', this.startReplaying);
   },
 
-  remove: function () {
-    this.startButtonEl.removeEventListener('click', this.onClicked);
+  pause: function () {
+    this.startButtonEl.removeEventListener('click', this.startReplaying);
+    this.el.sceneEl.addEventListener('enter-vr', this.startReplaying);
   }
 });"
aframevr/a-saturday-night,119,e8c1cdc230e1cc2e0ce636a2ebf19a7d111b4f9c,vendor/aframe-master.min.js,added,470,0,470,
aframevr/a-saturday-night,119,e8c1cdc230e1cc2e0ce636a2ebf19a7d111b4f9c,vendor/aframe-master.min.js.map,added,1,0,1,
