repo,issue_id,commit_sha,filename,file_status,additions,deletions,changes,patch
aframevr/aframe,4617,37437cf181b7953f57cbd1251ab92c28541af5ca,src/core/scene/a-scene.js,modified,2,0,2,"@@ -19,6 +19,8 @@ var isWebXRAvailable = utils.device.isWebXRAvailable;
 var registerElement = re.registerElement;
 var warn = utils.debug('core:a-scene:warn');
 
+if (isIOS) { require('../../utils/ios-orientationchange-blank-bug'); }
+
 /**
  * Scene element, holds all entities.
  *"
aframevr/aframe,4617,37437cf181b7953f57cbd1251ab92c28541af5ca,src/utils/ios-orientationchange-blank-bug.js,added,13,0,13,"@@ -0,0 +1,13 @@
+// Safari regression introduced in iOS 12 and remains in iOS 13.
+// https://stackoverflow.com/questions/62717621/white-space-at-page-bottom-after-device-rotation-in-ios-safari
+window.addEventListener('orientationchange', function () {
+  document.documentElement.style.height = `initial`;
+  setTimeout(function () {
+    document.documentElement.style.height = `100%`;
+    setTimeout(function () {
+      // this line prevents the content
+      // from hiding behind the address bar
+      window.scrollTo(0, 1);
+    }, 500);
+  }, 500);
+});"
